id_cliente	frequencia_compra_ano	ticket_medio_historico	tempo_relacionamento_meses	recencia_dias	nro_categorias_compradas	categoria_preferida	canal_aquisicao	usa_aplicativo	idade	regiao	assinante_newsletter	genero	dispositivo_acesso	valor_total_gasto
E000264	15	95.55	19	71	6	alimentos_bebidas	paga_google	sim	32	Sul	sim	masculino	desktop	2849.37
E000265	7	78.38	11	251	1	alimentos_bebidas	email_marketing	sim	18	Sudeste	nao	feminino	mobile	412.4
E000266	5	99.76	10	244	2	beleza	organica	sim	38	Sudeste	sim	feminino	desktop	392.7
E000267	5	131.41	29	176	1	moda	paga_facebook	nao	28	Sudeste	nao	feminino	mobile	1512.42
E000268	7	81.73	15	388	1	alimentos_bebidas	indicacao	nao	39	Centro-Oeste	nao	feminino	mobile	285.62
E000269	6	55.1	13	125	6	alimentos_bebidas	parceria	nao	52	Nordeste	sim	feminino	tablet	281.33
E000270	5	99.07	30	418	4	esporte	paga_google	nao	27	Nordeste	nao	feminino	mobile	597.69
E000271	1	114.3	2	60	1	casa_decoracao	paga_facebook	sim	47	Sul	nao	feminino	tablet	181.67
E000272	4	71.46	27	62	3	moda	indicacao	nao	34	Sudeste	sim	feminino	mobile	1019.73
E000273	6	65.75	16	125	1	moda	indicacao	nao	52	Sudeste	nao	masculino	mobile	578.09
E000274	6	93.3	11	80	3	infantil	parceria	sim	44	Sudeste	nao	feminino	mobile	730.67
E000275	1	65.22	37	563	1	alimentos_bebidas	indicacao	nao	18	Nordeste	nao	masculino	mobile	73.19
E000276	2	116.13	17	228	1	moda	organica	sim	49	Nordeste	nao	feminino	desktop	342.6
E000277	4	91.83	16	201	2	casa_decoracao	organica	sim	24	Nordeste	nao	masculino	mobile	544.31
E000278	6	54.54	46	44	2	moda	paga_google	nao	42	Sudeste	nao	feminino	desktop	1661.02
E000279	5	147.35	23	195	2	esporte	paga_google	nao	47	Sul	nao	feminino	desktop	1238.08
E000280	3	120.41	21	140	3	alimentos_bebidas	email_marketing	sim	35	Norte	nao	feminino	mobile	460.9
E000281	1	71.34	38	100	1	eletronicos	email_marketing	nao	28	Norte	nao	feminino	desktop	200.47
E000282	5	106.26	35	54	3	casa_decoracao	paga_facebook	sim	50	Nordeste	sim	feminino	tablet	2847.32
E000283	6	95.91	14	241	1	eletronicos	paga_google	sim	37	Sudeste	sim	feminino	desktop	1035.3
E000284	5	79.43	19	120	1	beleza	email_marketing	nao	19	Nordeste	sim	feminino	mobile	680.33
E000285	1	93.86	25	62	1	infantil	paga_google	sim	43	Nordeste	sim	feminino	desktop	235.65
E000286	6	130.92	66	116	3	beleza	email_marketing	sim	43	Sudeste	sim	feminino	desktop	6849.55
E000287	5	121.32	26	130	1	alimentos_bebidas	organica	nao	43	Nordeste	sim	feminino	mobile	1131.8
E000288	7	81.61	72	237	3	beleza	paga_facebook	sim	48	Sudeste	nao	feminino	desktop	3379.8
E000289	7	140.69	8	240	1	eletronicos	paga_facebook	nao	55	Centro-Oeste	sim	masculino	desktop	964.36
E000290	7	59.34	18	54	5	infantil	paga_google	nao	41	Nordeste	sim	feminino	tablet	728
E000291	7	93.28	17	62	2	esporte	organica	sim	38	Sudeste	nao	feminino	mobile	1298.35
E000292	1	59.49	30	544	1	alimentos_bebidas	organica	nao	31	Sul	nao	feminino	tablet	50
E000293	3	78.34	32	71	1	moda	parceria	sim	47	Nordeste	nao	feminino	desktop	724.72
E000294	5	96.54	37	241	1	moda	paga_facebook	sim	37	Sudeste	nao	masculino	desktop	1501.34
E000295	1	67.4	12	239	1	casa_decoracao	paga_facebook	nao	29	Sudeste	sim	feminino	mobile	80.46
E000296	12	74.08	48	62	2	livros	organica	sim	40	Sudeste	sim	feminino	desktop	3590.18
E000297	25	143.26	16	9	1	livros	email_marketing	sim	36	Centro-Oeste	nao	masculino	desktop	4467.83
E000298	29	221.23	9	100	4	eletronicos	paga_google	sim	43	Centro-Oeste	sim	masculino	mobile	8700.53
E000299	17	141.02	20	137	1	casa_decoracao	indicacao	nao	42	Sul	nao	feminino	desktop	5205.28
E000300	5	181.11	25	140	4	eletronicos	indicacao	sim	50	Sudeste	nao	feminino	tablet	3026.2
E000301	8	135.39	14	54	3	beleza	paga_google	nao	19	Nordeste	nao	masculino	mobile	1128.4
E000302	5	108.27	25	251	1	casa_decoracao	paga_facebook	sim	19	Sudeste	nao	feminino	mobile	1120.64
E000303	2	42.15	34	187	2	alimentos_bebidas	organica	nao	49	Nordeste	nao	masculino	tablet	157.64
E000304	1	70.15	29	125	1	eletronicos	organica	nao	42	Centro-Oeste	nao	feminino	desktop	157.68
E000305	5	120.23	30	403	2	casa_decoracao	email_marketing	sim	43	Sudeste	nao	feminino	mobile	1175.87
E000306	7	75.89	19	500	3	alimentos_bebidas	indicacao	sim	27	Sul	nao	feminino	mobile	390.04
E000307	5	123.57	5	96	2	casa_decoracao	indicacao	nao	60	Nordeste	nao	feminino	desktop	238.37
E000308	1	97.62	19	140	1	moda	indicacao	sim	18	Sudeste	sim	masculino	mobile	270.06
E000309	7	331.8	4	81	2	eletronicos	indicacao	nao	39	Sudeste	nao	feminino	desktop	1006.71
E000310	3	41.47	32	205	3	livros	paga_facebook	sim	60	Sudeste	nao	masculino	desktop	249.12
E000311	7	49.46	49	71	1	moda	paga_facebook	nao	64	Sul	nao	feminino	desktop	1527.03
E000312	7	232.62	12	130	2	eletronicos	paga_facebook	sim	33	Sudeste	nao	masculino	mobile	2498.81
E000313	4	117.42	2	60	4	moda	organica	sim	40	Centro-Oeste	nao	masculino	desktop	144.39
E000314	1	70.2	17	272	1	casa_decoracao	organica	nao	38	Sudeste	nao	feminino	desktop	70.35
E000315	2	125.57	13	62	2	moda	paga_google	nao	36	Centro-Oeste	sim	masculino	mobile	291.65
E000316	5	68.78	43	165	1	livros	paga_facebook	nao	44	Nordeste	sim	feminino	mobile	817.66
E000317	4	49.02	28	227	1	moda	paga_google	nao	65	Nordeste	nao	masculino	tablet	382.87
E000318	4	52.98	40	210	1	beleza	paga_google	nao	38	Sudeste	sim	masculino	desktop	573.56
E000319	6	34.62	26	63	1	livros	indicacao	nao	53	Nordeste	nao	masculino	desktop	314.87
E000320	3	51.75	26	208	1	alimentos_bebidas	organica	nao	34	Sudeste	nao	masculino	desktop	207.23
E000321	19	203.7	14	130	4	esporte	paga_facebook	sim	26	Nordeste	sim	feminino	mobile	6361.96
E000322	3	63.29	7	210	3	livros	email_marketing	nao	45	Norte	sim	masculino	desktop	66.23
E000323	8	73.86	40	207	2	alimentos_bebidas	paga_google	sim	43	Centro-Oeste	sim	masculino	desktop	1741.8
E000324	9	109.4	22	96	3	livros	paga_google	nao	55	Sudeste	nao	masculino	tablet	1282.5
E000325	9	46.15	8	217	2	moda	indicacao	nao	28	Nordeste	nao	masculino	mobile	207.17
E000326	10	103.07	16	165	9	infantil	organica	nao	45	Sudeste	sim	masculino	desktop	1444.36
E000327	8	176.22	44	500	6	casa_decoracao	paga_facebook	sim	44	Sudeste	sim	feminino	desktop	4487.26
E000328	3	148.67	40	191	1	esporte	paga_google	sim	39	Sudeste	nao	masculino	tablet	1744.97
E000329	4	63.75	8	63	4	alimentos_bebidas	organica	sim	30	Nordeste	nao	masculino	mobile	161.7
E000330	4	139.61	27	368	4	eletronicos	paga_facebook	nao	52	Centro-Oeste	nao	feminino	tablet	824.81
E000331	3	47.29	25	210	2	beleza	paga_facebook	nao	43	Sudeste	nao	masculino	desktop	241.19
E000332	4	71.92	35	204	1	livros	organica	nao	49	Norte	sim	masculino	desktop	560.8
E000333	9	52.91	30	137	3	moda	paga_google	sim	54	Sul	nao	masculino	tablet	1207.55
E000334	4	120.98	9	113	1	livros	paga_facebook	sim	50	Sudeste	sim	feminino	desktop	379
E000335	2	81.19	31	281	1	esporte	parceria	nao	30	Norte	sim	masculino	desktop	295.12
E000336	4	91.8	10	28	3	moda	paga_google	sim	39	Nordeste	nao	masculino	mobile	357.1
E000337	2	74.91	33	483	1	moda	indicacao	sim	48	Centro-Oeste	sim	feminino	desktop	338.9
E000338	4	70.04	7	54	2	livros	organica	sim	38	Sudeste	sim	feminino	desktop	137.08
E000339	1	159.64	13	207	1	casa_decoracao	parceria	nao	45	Sudeste	sim	feminino	tablet	184.17
E000340	8	107.78	27	44	5	moda	paga_google	sim	71	Sudeste	nao	feminino	tablet	2589.8
E000341	7	62.24	38	96	5	alimentos_bebidas	email_marketing	sim	30	Norte	nao	masculino	desktop	1071.87
E000342	6	45.39	51	221	5	livros	organica	sim	28	Nordeste	nao	feminino	mobile	764.98
E000343	4	78.89	28	261	3	infantil	organica	sim	36	Sudeste	nao	masculino	desktop	720.08
E000344	4	66.37	12	96	4	moda	paga_google	sim	29	Nordeste	sim	feminino	desktop	344.72
E000345	2	49.9	23	157	1	moda	parceria	nao	23	Sul	nao	feminino	desktop	207.07
E000346	7	86.26	13	204	1	livros	organica	nao	51	Sudeste	nao	feminino	tablet	459.89
E000347	2	71.35	30	137	1	casa_decoracao	paga_google	nao	58	Sudeste	sim	masculino	desktop	502.76
E000348	4	135.41	10	137	1	moda	paga_facebook	sim	38	Nordeste	nao	masculino	tablet	436.73
E000349	11	83.96	40	165	3	casa_decoracao	paga_facebook	sim	39	Sudeste	sim	masculino	desktop	5100.21
E000350	2	127.58	6	180	1	eletronicos	organica	nao	24	Norte	sim	masculino	mobile	145.8
E000351	1	205.48	5	143	1	eletronicos	indicacao	nao	32	Sudeste	nao	masculino	mobile	263.19
E000352	1	77.91	37	205	1	eletronicos	parceria	nao	51	Sudeste	sim	masculino	desktop	290.71
E000353	11	126.37	15	384	4	casa_decoracao	email_marketing	nao	52	Norte	sim	masculino	desktop	1104.17
E000354	11	152.06	10	148	3	casa_decoracao	email_marketing	sim	44	Sudeste	nao	feminino	mobile	1924.51
E000355	9	92.08	6	125	3	moda	organica	sim	24	Sudeste	sim	feminino	mobile	515.31
E000356	4	100.6	39	116	1	eletronicos	organica	nao	27	Centro-Oeste	nao	masculino	mobile	1578.99
E000357	3	78.48	51	639	1	eletronicos	indicacao	nao	27	Nordeste	nao	feminino	desktop	664.85
E000358	1	60.71	20	393	1	infantil	paga_facebook	sim	31	Nordeste	nao	masculino	desktop	59.07
E000359	3	59.25	21	406	2	alimentos_bebidas	organica	sim	47	Nordeste	nao	masculino	mobile	122.95
E000360	18	243.85	22	97	3	moda	paga_google	sim	30	Nordeste	sim	feminino	mobile	11402.69
E000361	2	77.78	21	248	1	beleza	organica	sim	40	Sul	sim	masculino	desktop	316.32
E000362	10	142.3	6	29	4	esporte	paga_facebook	nao	23	Sudeste	sim	masculino	mobile	1142.06
E000363	6	109.65	6	148	3	moda	organica	nao	40	Sul	nao	feminino	mobile	311.5
E000364	2	120.72	19	157	2	moda	parceria	nao	35	Sudeste	nao	feminino	desktop	381.98
E000365	2	51.93	51	29	1	livros	paga_google	nao	27	Sul	nao	masculino	desktop	291.18
E000366	4	121.67	36	188	1	beleza	email_marketing	sim	28	Nordeste	sim	feminino	desktop	1459.79
E000367	5	85.29	26	172	4	moda	paga_google	sim	32	Nordeste	nao	feminino	mobile	890.77
E000368	5	64.25	72	169	5	beleza	paga_facebook	sim	42	Sudeste	nao	masculino	desktop	2221.42
E000369	3	97.81	54	86	2	eletronicos	organica	sim	44	Nordeste	nao	masculino	desktop	2262.62
E000370	3	83.03	40	176	1	eletronicos	paga_facebook	sim	52	Sudeste	nao	masculino	tablet	1415.88
E000371	4	34.04	38	275	1	alimentos_bebidas	paga_google	sim	23	Norte	nao	masculino	mobile	229.83
E000372	3	52.75	32	143	3	alimentos_bebidas	email_marketing	nao	35	Sudeste	nao	masculino	mobile	352.05
E000373	3	60.31	12	190	3	moda	organica	sim	52	Nordeste	nao	masculino	desktop	159.22
E000374	3	132.03	24	125	3	casa_decoracao	organica	nao	44	Nordeste	nao	feminino	desktop	880.45
E000375	1	42.65	45	81	1	alimentos_bebidas	paga_google	sim	44	Sudeste	nao	masculino	mobile	164.56
E000376	6	119.01	33	30	4	infantil	email_marketing	nao	61	Sul	nao	masculino	desktop	2555.08
E000377	6	156.46	51	86	4	moda	indicacao	sim	57	Sudeste	sim	feminino	desktop	6474.95
E000378	10	34.35	34	137	3	alimentos_bebidas	paga_facebook	sim	36	Nordeste	nao	masculino	mobile	775.17
E000379	9	116.7	40	63	3	moda	organica	nao	34	Sudeste	sim	feminino	mobile	4023.55
E000380	1	80.17	16	379	1	casa_decoracao	parceria	sim	36	Sudeste	nao	masculino	desktop	68.12
E000381	7	128.55	14	71	3	casa_decoracao	organica	sim	30	Sudeste	nao	masculino	mobile	1689.84
E000382	3	41.7	25	30	3	alimentos_bebidas	parceria	nao	64	Sul	sim	masculino	desktop	265.31
E000383	9	220.01	20	188	3	eletronicos	parceria	sim	26	Nordeste	sim	feminino	mobile	4608.13
E000384	5	132.8	11	71	4	eletronicos	organica	sim	39	Sudeste	nao	feminino	desktop	1209.75
E000385	5	54.39	5	137	4	esporte	organica	sim	35	Sudeste	nao	masculino	desktop	130.42
E000386	11	281.16	16	90	3	casa_decoracao	paga_google	sim	39	Sul	sim	masculino	mobile	7498.78
E000387	3	44.37	21	166	2	alimentos_bebidas	paga_facebook	sim	39	Sudeste	sim	masculino	desktop	242.92
E000388	11	230.27	13	250	4	casa_decoracao	paga_facebook	sim	31	Sul	sim	feminino	mobile	3455.97
E000389	15	227.78	10	10	3	casa_decoracao	organica	sim	31	Sudeste	sim	masculino	mobile	5816.88
E000390	2	61.06	41	282	2	infantil	organica	nao	34	Sul	sim	masculino	desktop	332.93
E000391	9	251.11	85	155	1	casa_decoracao	paga_facebook	sim	42	Nordeste	nao	feminino	desktop	20700.26
E000392	1	87.89	45	241	1	beleza	organica	nao	43	Norte	nao	masculino	tablet	257.66
E000393	19	166.91	11	108	2	alimentos_bebidas	indicacao	nao	43	Centro-Oeste	sim	feminino	desktop	2553.11
E000394	5	108.96	14	400	1	moda	paga_facebook	sim	20	Sudeste	sim	feminino	mobile	491.02
E000395	1	75.39	17	55	1	alimentos_bebidas	parceria	nao	39	Sul	nao	feminino	desktop	71.15
E000396	2	45.55	6	180	1	livros	paga_google	sim	19	Nordeste	nao	feminino	mobile	50
E000397	5	144.85	26	141	1	infantil	organica	nao	28	Nordeste	nao	masculino	mobile	1349.06
E000398	1	85.19	33	232	1	infantil	paga_facebook	sim	45	Sudeste	sim	masculino	mobile	294.42
E000399	4	73.35	10	204	1	moda	paga_facebook	nao	18	Sul	nao	masculino	mobile	186.75
E000400	3	71.54	63	434	2	eletronicos	organica	nao	21	Sul	nao	feminino	mobile	764.59
E000401	1	107.02	15	191	1	eletronicos	paga_google	nao	63	Sudeste	nao	masculino	tablet	139.35
E000402	7	32.62	31	97	1	livros	email_marketing	sim	46	Nordeste	sim	masculino	desktop	564.53
E000403	10	86.12	16	437	2	alimentos_bebidas	organica	sim	42	Sudeste	sim	feminino	tablet	684.48
E000404	7	357.72	25	55	1	eletronicos	paga_facebook	nao	48	Sudeste	sim	feminino	desktop	9047.51
E000405	3	128.05	22	266	3	infantil	organica	sim	36	Nordeste	sim	feminino	tablet	684.63
E000406	4	54.44	24	595	2	livros	paga_facebook	nao	34	Sul	sim	feminino	mobile	221.54
E000407	4	146.47	28	117	3	casa_decoracao	paga_facebook	sim	25	Nordeste	sim	feminino	mobile	2558.49
E000408	3	100.5	49	100	3	beleza	organica	nao	46	Sul	sim	feminino	mobile	1256.99
E000409	6	135.44	12	221	1	casa_decoracao	organica	sim	28	Sul	sim	feminino	tablet	1236.14
E000410	4	79.77	56	250	4	beleza	organica	sim	52	Sul	nao	feminino	desktop	1472.05
E000411	16	116.09	32	689	4	moda	email_marketing	sim	22	Sul	sim	masculino	mobile	3882.76
E000412	9	177.36	57	100	2	eletronicos	email_marketing	sim	64	Sudeste	nao	masculino	tablet	11608.28
E000413	10	67.45	20	193	1	livros	paga_google	nao	36	Nordeste	sim	masculino	desktop	732.25
E000414	5	82.63	41	193	2	alimentos_bebidas	paga_facebook	sim	18	Sudeste	nao	feminino	desktop	1250.59
E000415	2	89.99	24	192	1	infantil	organica	sim	41	Norte	nao	masculino	mobile	304.16
E000416	5	85.6	11	172	1	beleza	organica	sim	32	Nordeste	nao	masculino	mobile	411.4
E000417	3	160.71	37	214	1	moda	paga_google	nao	33	Sul	sim	masculino	mobile	1735.34
E000418	5	114.35	5	150	2	eletronicos	paga_google	nao	50	Sudeste	nao	masculino	desktop	310.99
E000419	11	77.81	3	90	2	livros	paga_google	sim	49	Sul	sim	feminino	mobile	263.56
E000420	4	146.14	20	244	2	eletronicos	organica	nao	32	Nordeste	sim	masculino	mobile	999.86
E000421	4	74.49	28	239	1	esporte	paga_google	nao	58	Sul	sim	masculino	desktop	669.41
E000422	7	158.58	28	105	6	casa_decoracao	paga_google	sim	43	Sudeste	sim	feminino	mobile	4647.98
E000423	13	223.81	36	152	6	casa_decoracao	indicacao	sim	29	Nordeste	sim	feminino	mobile	12117.46
E000424	1	54.58	11	155	1	alimentos_bebidas	organica	sim	22	Centro-Oeste	nao	masculino	desktop	50
E000425	5	141.02	10	55	1	casa_decoracao	organica	nao	24	Sul	nao	feminino	mobile	733.11
E000426	12	120.35	35	181	5	moda	organica	sim	41	Sul	sim	masculino	tablet	4796.59
E000427	15	167.45	25	126	2	eletronicos	indicacao	sim	44	Norte	sim	feminino	mobile	7710.02
E000428	9	205.75	30	117	1	eletronicos	email_marketing	nao	30	Nordeste	sim	masculino	desktop	5907.62
E000429	4	52.1	8	172	1	moda	indicacao	nao	27	Sudeste	nao	masculino	mobile	158.76
E000430	9	49.04	38	195	5	alimentos_bebidas	organica	sim	53	Sudeste	sim	feminino	desktop	1292.56
E000431	2	42.06	27	169	1	moda	organica	nao	23	Centro-Oeste	nao	feminino	mobile	165.58
E000432	6	123.9	17	148	1	esporte	organica	nao	53	Sul	nao	feminino	desktop	963.33
E000433	8	98.47	19	217	2	infantil	organica	sim	35	Sudeste	sim	masculino	desktop	1406.81
E000434	5	50.49	18	86	3	moda	paga_facebook	sim	39	Sudeste	nao	feminino	desktop	514.21
E000435	6	122.62	27	236	1	moda	parceria	sim	29	Sudeste	nao	feminino	mobile	1745.78
E000436	7	199.75	24	710	3	casa_decoracao	organica	nao	23	Sul	nao	masculino	mobile	1539.98
E000437	1	54.26	12	293	1	infantil	indicacao	nao	42	Sudeste	nao	feminino	desktop	50
E000438	6	201.79	23	135	6	eletronicos	indicacao	sim	43	Sudeste	sim	feminino	tablet	4411
E000439	3	83.84	23	201	3	infantil	organica	sim	37	Sul	nao	masculino	desktop	546.17
E000440	10	130.18	17	181	2	casa_decoracao	paga_facebook	sim	57	Sul	nao	feminino	desktop	2887.49
E000441	10	201.76	3	90	4	esporte	parceria	nao	32	Sudeste	sim	masculino	mobile	560.34
E000442	11	197.95	19	169	1	eletronicos	parceria	sim	23	Norte	sim	feminino	desktop	4351.24
E000443	6	69.41	27	86	1	alimentos_bebidas	paga_facebook	nao	48	Nordeste	sim	masculino	desktop	842.28
E000444	13	155.7	8	183	2	eletronicos	indicacao	sim	35	Sudeste	nao	masculino	mobile	2216.99
E000445	2	131.16	26	117	2	eletronicos	organica	sim	44	Sudeste	nao	masculino	mobile	882.5
E000446	9	143.02	8	130	2	eletronicos	paga_google	nao	47	Nordeste	sim	feminino	tablet	1170.94
E000447	12	47.9	61	522	4	livros	email_marketing	sim	34	Sudeste	nao	feminino	desktop	1081.08
E000448	4	58.57	23	155	1	moda	email_marketing	sim	33	Sudeste	sim	feminino	mobile	626.81
E000449	5	44.24	71	117	2	livros	organica	nao	52	Sudeste	sim	feminino	tablet	1321.34
E000450	3	59.04	43	160	2	beleza	paga_google	sim	19	Norte	sim	masculino	mobile	555.27
E000451	5	88.59	23	152	2	moda	paga_google	sim	60	Sudeste	nao	feminino	mobile	1074.08
E000452	1	52.53	17	30	1	alimentos_bebidas	paga_google	sim	41	Sudeste	nao	feminino	mobile	57.05
E000453	12	218.67	22	45	5	casa_decoracao	paga_google	sim	27	Sudeste	nao	masculino	desktop	7628.5
E000454	5	61.56	21	113	2	moda	paga_google	nao	23	Sudeste	nao	feminino	mobile	650.67
E000455	4	80.6	16	188	2	esporte	parceria	sim	49	Sudeste	nao	masculino	desktop	498.59
E000456	2	60.32	10	97	2	alimentos_bebidas	paga_facebook	nao	24	Nordeste	nao	feminino	mobile	88.61
E000457	6	169.28	45	160	2	eletronicos	paga_google	sim	62	Norte	nao	feminino	tablet	4944.91
E000458	9	77.68	12	126	4	moda	organica	nao	52	Sudeste	sim	feminino	desktop	782.59
E000459	16	145.38	11	45	4	esporte	email_marketing	nao	30	Sul	nao	feminino	mobile	2552.27
E000460	9	67.2	5	120	1	alimentos_bebidas	organica	sim	41	Centro-Oeste	nao	feminino	mobile	229.67
E000461	8	105.53	21	172	2	eletronicos	organica	sim	41	Centro-Oeste	sim	masculino	tablet	2199.57
E000462	1	99.55	8	240	1	moda	organica	nao	52	Sudeste	nao	feminino	desktop	88.64
E000463	9	119.73	42	143	2	esporte	indicacao	nao	18	Nordeste	sim	masculino	mobile	4134.32
E000464	4	99.29	34	205	4	casa_decoracao	email_marketing	sim	25	Nordeste	nao	feminino	mobile	1280.1
E000465	8	161.84	10	31	1	casa_decoracao	paga_google	nao	38	Sul	sim	masculino	desktop	1629.7
E000466	1	36.56	10	295	1	alimentos_bebidas	organica	nao	38	Nordeste	nao	masculino	mobile	50
E000467	10	115.99	20	162	1	infantil	paga_facebook	sim	19	Sudeste	nao	masculino	mobile	2535.75
E000468	6	46.02	11	202	5	alimentos_bebidas	paga_google	nao	41	Sudeste	nao	masculino	tablet	177.83
E000469	7	153.3	19	239	3	livros	paga_facebook	sim	41	Norte	nao	feminino	mobile	797.37
E000470	1	54.79	16	174	1	moda	paga_google	sim	48	Nordeste	nao	feminino	mobile	60.64
E000471	8	96.39	37	10	1	beleza	organica	sim	24	Sudeste	sim	masculino	desktop	3752.83
E000472	4	140.41	47	90	3	eletronicos	organica	nao	41	Nordeste	nao	feminino	desktop	3212.73
E000473	6	74.34	84	138	2	esporte	indicacao	sim	61	Sudeste	nao	masculino	tablet	3687.26
E000474	8	172.56	24	190	5	eletronicos	organica	sim	44	Sudeste	sim	feminino	mobile	4372.85
E000475	3	108.7	13	90	3	eletronicos	paga_facebook	sim	40	Sul	sim	feminino	desktop	576.88
E000476	8	106.53	52	11	3	infantil	parceria	nao	25	Sudeste	nao	masculino	mobile	4801.5
E000477	5	60.56	20	544	1	alimentos_bebidas	paga_facebook	sim	37	Sudeste	sim	feminino	mobile	282.14
E000478	6	64.28	43	148	2	alimentos_bebidas	paga_google	nao	35	Sudeste	nao	feminino	tablet	1097.25
E000479	3	166	23	97	2	eletronicos	paga_facebook	nao	47	Sul	sim	feminino	desktop	1690.37
E000480	9	83.46	12	254	1	beleza	organica	nao	42	Sudeste	nao	feminino	tablet	586.52
E000481	7	170.99	26	120	2	casa_decoracao	email_marketing	nao	38	Sul	sim	masculino	mobile	3168.06
E000482	4	87.93	31	251	4	moda	paga_facebook	sim	36	Sul	sim	feminino	mobile	1060.93
E000483	3	67.98	20	207	3	alimentos_bebidas	email_marketing	sim	35	Centro-Oeste	nao	feminino	mobile	273.37
E000484	3	97.51	60	72	1	alimentos_bebidas	paga_facebook	sim	50	Norte	nao	feminino	tablet	1328.23
E000485	5	56.64	9	207	1	moda	indicacao	sim	36	Sudeste	nao	masculino	mobile	245.69
E000486	3	54.82	22	31	3	livros	paga_facebook	nao	26	Sudeste	sim	feminino	mobile	324.58
E000487	12	86.32	10	252	2	alimentos_bebidas	paga_facebook	nao	19	Sul	sim	feminino	mobile	611.33
E000488	2	95.33	75	143	2	alimentos_bebidas	paga_google	sim	19	Centro-Oeste	nao	feminino	mobile	1085.17
E000489	4	120.05	16	410	2	moda	organica	sim	36	Sudeste	nao	feminino	desktop	385.74
E000490	3	100.21	15	444	2	casa_decoracao	organica	nao	24	Nordeste	nao	feminino	mobile	209.16
E000491	7	178.02	20	198	3	esporte	paga_facebook	nao	58	Sudeste	nao	feminino	tablet	1962.66
E000492	6	54.08	52	308	1	beleza	organica	sim	56	Nordeste	nao	masculino	tablet	934.14
E000493	8	146.98	19	453	1	casa_decoracao	indicacao	sim	30	Sul	nao	feminino	mobile	1323.97
E000494	5	95.31	13	63	2	moda	paga_facebook	nao	41	Sul	nao	masculino	desktop	512.72
E000495	2	52.25	14	273	1	alimentos_bebidas	organica	nao	34	Sudeste	nao	feminino	desktop	66.52
E000496	4	63.56	29	695	1	livros	indicacao	sim	43	Sudeste	nao	feminino	desktop	288.48
E000497	8	91.82	20	267	2	esporte	organica	sim	25	Nordeste	nao	masculino	mobile	921
E000498	3	80.52	57	72	1	casa_decoracao	paga_facebook	sim	33	Nordeste	sim	masculino	desktop	1662.72
E000499	9	210.1	26	174	3	moda	paga_google	sim	40	Nordeste	nao	masculino	mobile	4597.02
